longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,bedroom_share,men_per_household,population_per_room,age_cat,city
-1.3498551,1.0185397,1.9210644,1503.0,298.0,690.0,275.0,-0.68426114,162900.0,0,0,0,1,0,19.827013,-0.5639852,-0.5441688,4,1
-1.3498551,1.0231911,0.94350195,751.0,184.0,409.0,166.0,-1.4777598,147500.0,0,0,0,1,0,24.500666,-0.6240069,-0.19766389,4,1
-1.3498551,1.0231911,1.106429,1639.0,367.0,929.0,366.0,-1.2511461,159800.0,0,0,0,1,0,22.391703,-0.52529293,-0.10771318,4,1
-1.3498551,1.0185397,1.9210644,2436.0,541.0,1015.0,478.0,-1.2438196,113900.0,0,0,0,1,0,22.208538,-1.0757072,-0.7160134,4,1
-1.3498551,1.0185397,1.9210644,1688.0,337.0,853.0,325.0,-0.95356023,99700.0,0,0,0,1,0,19.964455,-0.4106988,-0.35678774,4,1
-1.3498551,1.0185397,1.9210644,2224.0,437.0,1006.0,422.0,-0.68636364,132600.0,0,0,0,1,0,19.64928,-0.7301159,-0.5714908,4,1
-1.3548414,1.0231911,0.047403216,535.0,123.0,317.0,119.0,-0.81136113,107500.0,0,0,0,1,0,22.990654,-0.35861886,-0.0035320898,4,1
-1.3548414,1.0231911,1.6766738,1130.0,244.0,607.0,239.0,-0.7757476,93800.0,0,0,0,1,0,21.59292,-0.52330595,-0.22780298,4,1
-1.3548414,1.0231911,1.9210644,1898.0,421.0,1102.0,397.0,-1.190941,105500.0,0,0,0,1,0,22.181244,-0.21007137,-0.051794093,4,1
-1.3548414,1.0185397,1.7581373,2082.0,492.0,1131.0,473.0,-1.2964433,108900.0,0,0,0,1,0,23.631124,-0.72051716,-0.20325288,4,1
-1.3548414,1.0185397,1.9210644,729.0,160.0,395.0,155.0,-1.2677106,132000.0,0,0,0,1,0,21.947874,-0.5118442,-0.20888267,4,1
-1.3548414,1.0185397,1.6766738,1916.0,447.0,863.0,378.0,-1.1148721,122300.0,0,0,0,1,0,23.329853,-0.86388785,-0.57927203,4,1
-1.3548414,1.0185397,1.9210644,2153.0,481.0,1168.0,441.0,-1.0931472,115200.0,0,0,0,1,0,22.34092,-0.37897226,-0.20620579,4,1
-1.3498551,1.0185397,1.5952102,1922.0,409.0,1026.0,335.0,-1.1980126,110400.0,0,0,0,1,0,21.279917,0.17056632,-0.24137217,4,1
-1.3498551,1.0138882,1.6766738,1655.0,366.0,754.0,329.0,-1.4668019,104900.0,0,0,0,1,0,22.114803,-0.8523116,-0.55831945,4,1
-1.3498551,1.0138882,1.8396008,2665.0,574.0,1510.0,536.0,-0.60335046,109700.0,0,0,0,1,0,21.538462,-0.15521097,-0.10854341,4,1
-1.3498551,1.0138882,1.6766738,1215.0,282.0,570.0,264.0,-1.396021,97200.0,0,0,0,1,0,23.209877,-1.0283909,-0.50343525,4,1
-1.3498551,1.0138882,1.5952102,1798.0,432.0,987.0,374.0,-1.6437863,104500.0,0,0,0,1,0,24.026697,-0.39156273,-0.18009616,4,1
-1.3548414,1.0138882,1.9210644,1511.0,390.0,901.0,403.0,-1.4443126,103900.0,0,0,0,1,0,25.81072,-0.92669785,0.011744169,4,1
-1.3448726,1.0138882,1.9210644,1470.0,330.0,689.0,309.0,-0.1257221,191400.0,0,0,0,1,0,22.44898,-0.9346041,-0.5051706,4,1
-1.3448726,1.0138882,1.9210644,2432.0,715.0,1377.0,696.0,-0.69286203,176000.0,0,0,0,1,0,29.399672,-1.268081,-0.11017804,4,1
-1.3448726,1.0138882,1.9210644,1665.0,419.0,946.0,395.0,-1.0063114,155400.0,0,0,0,1,0,25.165165,-0.7154533,-0.10220678,4,1
-1.3448726,1.0138882,1.8396008,936.0,311.0,517.0,249.0,-1.5240129,150000.0,0,0,0,1,0,33.226494,-1.1382372,-0.16629225,4,1
-1.3448726,1.0185397,1.6766738,713.0,202.0,462.0,189.0,-1.6897844,118800.0,0,0,0,1,0,28.330996,-0.649763,0.22109452,4,1
-1.3448726,1.0185397,1.9210644,950.0,202.0,467.0,198.0,0.18282178,188800.0,0,0,0,1,0,21.263159,-0.7636864,-0.41250712,4,1
-1.3448726,1.0138882,1.9210644,1443.0,311.0,660.0,292.0,-0.42356285,184400.0,0,0,0,1,0,21.552322,-0.8941339,-0.5510619,4,1
-1.3448726,1.0138882,1.9210644,1656.0,420.0,718.0,382.0,-0.63743484,182300.0,0,0,0,1,0,25.362318,-1.3992652,-0.6475099,4,1
-1.3448726,1.0138882,1.7581373,1125.0,322.0,616.0,304.0,-1.0520548,142500.0,0,0,0,1,0,28.622223,-1.204567,-0.18571848,4,1
-1.3498551,1.009235,1.1878926,1007.0,312.0,558.0,253.0,-1.2375761,137500.0,0,0,0,1,0,30.983118,-0.96676755,-0.15911815,4,1
-1.3448726,1.009235,0.94350195,624.0,195.0,423.0,160.0,-1.737184,187500.0,0,0,0,1,0,31.25,-0.38530973,0.3423082,4,1
-1.3498551,1.009235,0.94350195,946.0,375.0,700.0,352.0,-1.211965,112500.0,0,0,0,1,0,39.64059,-1.2545626,0.5937964,4,1
-1.3498551,1.009235,-0.60430497,896.0,453.0,735.0,438.0,-1.7555324,171900.0,0,0,0,1,0,50.558037,-1.6666287,0.91935295,3,1
-1.3498551,1.009235,1.1878926,1868.0,456.0,1061.0,407.0,-1.3842984,93800.0,0,0,0,1,0,24.411135,-0.43423188,-0.10294018,4,1
-1.3498551,1.009235,1.0249655,3221.0,853.0,1959.0,720.0,-1.6351217,97500.0,0,0,0,1,0,26.482458,-0.28302988,0.059966326,4,1
-1.3498551,1.009235,1.9210644,1630.0,456.0,1162.0,400.0,-1.5480312,104200.0,0,0,0,1,0,27.97546,-0.038664,0.48410532,4,1
-1.3548414,1.009235,1.9210644,1170.0,235.0,701.0,233.0,-1.3172127,87500.0,0,0,0,1,0,20.08547,0.09877863,0.023296688,4,1
-1.3548414,1.009235,1.9210644,945.0,243.0,576.0,220.0,-1.4436755,83100.0,0,0,0,1,0,25.714285,-0.41923556,0.06534522,4,1
-1.3548414,1.009235,1.9210644,1238.0,288.0,622.0,259.0,-1.383534,87500.0,0,0,0,1,0,23.263329,-0.70668596,-0.36857137,4,1
-1.3548414,1.009235,1.9210644,1489.0,335.0,728.0,244.0,-1.8221722,85300.0,0,0,0,1,0,22.498322,0.06563703,-0.42328483,4,1
-1.3548414,1.009235,1.9210644,1387.0,341.0,1074.0,304.0,-1.5673989,80300.0,0,0,0,1,0,24.585436,0.7944731,0.73306805,4,1
-1.3598276,1.009235,-2.1521118,158.0,43.0,94.0,57.0,-0.71025455,60000.0,0,0,0,1,0,27.215189,-1.7050542,0.006245739,1,1
-1.3598276,1.0138882,1.9210644,1121.0,211.0,554.0,187.0,-0.18121287,75700.0,0,0,0,1,0,18.82248,0.037719976,-0.40188143,4,1
-1.3598276,1.009235,1.6766738,135.0,29.0,86.0,23.0,1.5551193,75000.0,0,0,0,1,0,21.481482,1.0681218,0.17681465,4,1
-1.3598276,1.0045836,1.7581373,760.0,190.0,377.0,122.0,-1.7687201,86100.0,0,0,0,1,0,25.0,0.20702517,-0.39438203,4,1
-1.3648139,1.0045836,1.9210644,1224.0,237.0,521.0,159.0,-1.5840269,76100.0,0,0,0,1,0,19.362745,0.4545742,-0.6796028,4,1
-1.3648139,1.0045836,1.5952102,828.0,182.0,392.0,133.0,-0.6903135,73500.0,0,0,0,1,0,21.980677,0.017553529,-0.48603752,4,1
-1.3648139,1.0045836,1.9210644,1010.0,209.0,604.0,187.0,-1.5995084,78400.0,0,0,0,1,0,20.69307,0.39249912,0.01873668,4,1
-1.3648139,1.0045836,1.5952102,1455.0,354.0,788.0,332.0,-1.8295624,84400.0,0,0,0,1,0,24.329897,-0.7439053,-0.20992541,4,1
-1.3598276,0.9999303,1.9210644,1027.0,244.0,492.0,147.0,-0.6803749,81300.0,0,0,0,1,0,23.75852,0.547733,-0.4632062,4,1
-1.3648139,1.0045836,1.9210644,572.0,109.0,274.0,82.0,-1.1631637,85000.0,0,0,0,1,0,19.055944,0.5404677,-0.46338552,4,1
-1.3598276,1.0045836,1.4322832,2801.0,644.0,1823.0,611.0,-1.7183262,129200.0,0,0,0,1,0,22.991789,0.06567246,0.23273301,4,1
-1.3598276,1.0045836,-0.19698735,768.0,152.0,392.0,127.0,-1.2139399,82500.0,0,0,0,1,0,19.791666,0.20231502,-0.3361862,4,1
-1.3598276,1.0045836,1.4322832,935.0,297.0,582.0,277.0,-1.8786185,95200.0,0,0,0,1,0,31.764706,-1.10536,0.117755495,4,1
-1.3598276,1.0045836,1.6766738,844.0,204.0,560.0,152.0,-1.2278923,75000.0,0,0,0,1,0,24.170616,0.9952499,0.2840578,4,1
-1.3598276,1.0045836,1.4322832,12.0,4.0,18.0,7.0,-2.0243218,67500.0,0,0,0,1,0,33.333332,-0.4812711,3.6730988,4,1
-1.3598276,1.0045836,-0.6857685,835.0,161.0,290.0,133.0,-0.7609034,137500.0,0,0,0,1,0,19.281437,-1.0000486,-0.9970297,3,1
-1.3548414,1.0045836,-0.9301591,1237.0,462.0,762.0,439.0,-1.754067,177500.0,0,0,0,1,0,37.348423,-1.5900935,0.09160964,3,1
-1.3548414,1.0045836,0.6176479,2914.0,562.0,1236.0,509.0,-0.78422105,102100.0,0,0,0,1,0,19.286205,-0.6711967,-0.68565726,4,1
-1.3548414,1.0045836,-0.76723206,1207.0,243.0,721.0,207.0,-1.6349306,108300.0,0,0,0,1,0,20.13256,0.7283908,0.016018255,3,1
-1.3598276,1.0045836,-0.44137794,1745.0,374.0,1054.0,325.0,-1.8314737,112500.0,0,0,0,1,0,21.432665,0.40992153,0.04301197,3,1
-1.3548414,0.9999303,0.7805749,684.0,176.0,344.0,155.0,-1.0613563,131300.0,0,0,0,1,0,25.730993,-0.94842833,-0.36654288,4,1
-1.3548414,1.0045836,-0.9301591,924.0,289.0,609.0,289.0,-1.3871653,162500.0,0,0,0,1,0,31.277056,-1.0971556,0.26616573,3,1
-1.3498551,1.0045836,1.9210644,210.0,56.0,183.0,56.0,-1.5995084,112500.0,0,0,0,1,0,26.666666,0.4428015,1.126449,4,1
-1.3548414,1.0045836,1.9210644,340.0,97.0,200.0,87.0,-1.3739139,112500.0,0,0,0,1,0,28.529411,-0.8429476,-0.020904943,4,1
-1.3548414,1.0045836,1.9210644,386.0,164.0,346.0,155.0,-1.828352,137500.0,0,0,0,1,0,42.487045,-0.9313074,1.2275113,4,1
-1.3548414,1.0045836,0.5361844,948.0,184.0,467.0,169.0,-1.1904312,118800.0,0,0,0,1,0,19.409283,-0.22666399,-0.40830535,4,1
-1.3548414,1.0045836,1.9210644,773.0,143.0,377.0,115.0,-0.80849427,98200.0,0,0,0,1,0,18.499353,0.45660612,-0.42818123,4,1
-1.3498551,1.0045836,0.94350195,880.0,451.0,582.0,380.0,-1.7203648,118800.0,0,0,0,1,0,51.25,-1.8610201,0.27537367,4,1
-1.3498551,1.0045836,-1.5004036,875.0,348.0,546.0,330.0,-1.8586138,162500.0,0,0,0,1,0,39.771427,-1.697859,0.12399529,2,1
-1.3498551,0.9999303,-1.5004036,105.0,42.0,125.0,39.0,-1.7234229,137500.0,0,0,0,1,0,40.0,0.3595682,2.4190667,2,1
-1.3498551,0.9999303,-1.0116225,994.0,392.0,800.0,362.0,-1.0088598,162500.0,0,0,0,1,0,39.43662,-0.9609144,0.85662174,3,1
-1.3548414,0.9999303,1.9210644,96.0,31.0,191.0,34.0,-1.8649848,162500.0,0,0,0,1,0,32.291668,3.5606756,5.65664,4,1
-1.3498551,0.9952789,-0.11552383,1055.0,347.0,718.0,302.0,-0.6638105,187500.0,0,0,0,1,0,32.890995,-0.7386118,0.3531826,4,1
-1.3498551,0.9999303,0.86203843,1715.0,623.0,1327.0,467.0,-1.1656483,179200.0,0,0,0,1,0,36.32653,-0.12286501,0.7307498,4,1
-1.3448726,0.9999303,0.6176479,5329.0,2477.0,3469.0,2323.0,-1.0625031,130000.0,0,0,0,1,0,46.481518,-1.9117746,0.2332493,4,1
-1.3448726,1.009235,0.21033028,4596.0,1331.0,2048.0,1180.0,-0.5369653,183800.0,0,0,0,1,0,28.959965,-1.5903189,-0.59877056,4,1
-1.3448726,1.0045836,0.047403216,335.0,107.0,202.0,91.0,-1.0646691,125000.0,0,0,0,1,0,31.940298,-0.94786394,0.038853556,4,1
-1.3448726,1.009235,-0.52284145,3682.0,1270.0,2024.0,1250.0,-1.566507,170000.0,0,0,0,1,0,34.492123,-1.744758,-0.17702517,3,1
-1.3448726,1.009235,0.6991114,3633.0,1085.0,1838.0,980.0,-0.67973787,193100.0,0,0,0,1,0,29.865126,-1.4046667,-0.3544127,4,1
-1.3398863,1.0045836,0.047403216,4656.0,1414.0,2304.0,1250.0,-0.75567925,257800.0,0,0,0,1,0,30.369415,-1.4475383,-0.39927325,4,1
-1.3398863,1.0045836,-0.034060303,5806.0,1603.0,2563.0,1497.0,-0.29283148,273400.0,0,0,0,1,0,27.60937,-1.6215035,-0.6156449,4,1
-1.3398863,1.0045836,0.86203843,854.0,242.0,389.0,228.0,-0.35189,237500.0,0,0,0,1,0,28.337236,-1.6293991,-0.5586662,4,1
-1.3398863,1.0045836,1.9210644,2155.0,701.0,895.0,613.0,-0.699424,350000.0,0,0,0,1,0,32.529003,-1.955953,-0.7214968,4,1
-1.3448726,1.0045836,0.45472082,5871.0,1914.0,2689.0,1789.0,-0.5330791,335700.0,0,0,0,1,0,32.60092,-1.8988421,-0.5484952,4,1
-1.3349,1.009235,1.9210644,1509.0,225.0,674.0,244.0,0.79844445,313400.0,0,0,0,1,0,14.910537,-0.22801544,-0.5945223,4,1
-1.3349,1.0045836,1.9210644,2026.0,482.0,709.0,456.0,-0.25779134,268500.0,0,0,0,1,0,23.79072,-1.830176,-0.9863125,4,1
-1.3398863,1.0045836,1.9210644,1758.0,460.0,686.0,422.0,-0.3237942,259400.0,0,0,0,1,0,26.166098,-1.7362759,-0.8231773,4,1
-1.3349,1.009235,1.9210644,3481.0,751.0,1444.0,718.0,0.14185683,275700.0,0,0,0,1,0,21.57426,-1.2247005,-0.7234816,4,1
-1.3398863,1.009235,-0.034060303,3337.0,855.0,1520.0,802.0,0.14587049,225000.0,0,0,0,1,0,25.621817,-1.3784587,-0.5586847,4,1
-1.3398863,1.009235,1.9210644,1424.0,289.0,550.0,253.0,0.90108,262500.0,0,0,0,1,0,20.294945,-1.008724,-0.83930296,4,1
-1.3398863,1.009235,0.2917938,3809.0,1098.0,1806.0,1022.0,-0.65903234,218500.0,0,0,0,1,0,28.826464,-1.5484824,-0.48315996,4,1
-1.3398863,1.009235,-0.19698735,3959.0,1196.0,1749.0,1217.0,-0.41668233,255000.0,0,0,0,1,0,30.209648,-1.9863279,-0.6142742,4,1
-1.3398863,1.0138882,1.9210644,2376.0,559.0,939.0,519.0,-0.33698198,224100.0,0,0,0,1,0,23.526936,-1.4925876,-0.8029771,4,1
-1.3398863,1.0138882,0.5361844,1613.0,428.0,675.0,422.0,-0.13069148,243100.0,0,0,0,1,0,26.534409,-1.7708628,-0.70868737,4,1
-1.3398863,1.0138882,1.9210644,1279.0,287.0,534.0,291.0,-0.34048602,231600.0,0,0,0,1,0,22.439405,-1.4583503,-0.7125817,4,1
-1.3398863,1.0138882,-0.034060303,5022.0,1750.0,2558.0,1661.0,-0.7988742,218500.0,0,0,0,1,0,34.846676,-1.8497984,-0.3404721,4,1
-1.3398863,1.0138882,0.047403216,4190.0,1105.0,1786.0,1037.0,-0.37437937,234100.0,0,0,0,1,0,26.372314,-1.6079893,-0.67717445,4,1
-1.3299176,1.0185397,1.7581373,2515.0,399.0,970.0,373.0,1.3903035,327600.0,0,0,0,1,0,15.864811,-0.44264904,-0.8415316,4,1
-1.3299176,1.0185397,1.5137467,3175.0,454.0,1098.0,485.0,1.0253767,347600.0,0,0,0,1,0,14.299212,-0.8892994,-1.0030203,4,1
-1.3349,1.0138882,1.0249655,2576.0,406.0,794.0,376.0,1.451719,366100.0,0,0,0,1,0,15.76087,-1.0912699,-1.155344,4,1
-1.3349,1.0231911,0.6991114,334.0,54.0,98.0,47.0,0.81991446,335000.0,0,0,0,1,0,16.167665,-1.1265591,-1.2153734,4,1
-1.3299176,1.0231911,1.9210644,2800.0,411.0,1061.0,403.0,1.6985288,373600.0,0,0,0,1,0,14.678572,-0.3998995,-0.86890876,4,1
-1.3349,1.0185397,1.9210644,3529.0,574.0,1177.0,555.0,0.9556151,389500.0,0,0,0,1,0,16.26523,-1.0793035,-1.052872,4,1
-1.3349,1.0231911,1.9210644,2612.0,365.0,901.0,367.0,2.2668154,391100.0,0,0,0,1,0,13.973967,-0.6357027,-1.006587,4,1
-1.3249313,1.0231911,-0.034060303,5287.0,1048.0,2031.0,956.0,1.1338098,337300.0,0,0,0,1,0,19.822205,-1.0743194,-0.847755,4,1
-1.3249313,1.0185397,1.7581373,2935.0,473.0,1031.0,479.0,2.43539,295200.0,0,0,0,1,0,16.115843,-1.037268,-0.980936,4,1
-1.319945,1.0185397,1.269356,3424.0,597.0,1358.0,597.0,1.492111,292300.0,0,0,0,1,0,17.435747,-0.87498325,-0.797264,4,1
-1.319945,1.0138882,0.94350195,4991.0,674.0,1616.0,654.0,2.470048,411500.0,0,0,0,1,0,13.504308,-0.61459607,-1.0923312,4,1
-1.3149587,1.0185397,0.12886675,2211.0,346.0,966.0,343.0,1.5221815,311500.0,0,0,0,1,0,15.649028,-0.15632232,-0.6340124,4,1
-1.319945,1.0185397,0.45472082,3038.0,490.0,1140.0,496.0,2.1517565,325900.0,0,0,0,1,0,16.129032,-0.8435626,-0.88382506,4,1
-1.3099762,1.0185397,-0.8486956,1617.0,210.0,533.0,194.0,5.0485525,392600.0,0,0,0,1,0,12.987013,-0.24774912,-1.0686707,3,1
-1.3149587,1.0185397,0.5361844,2865.0,460.0,1072.0,443.0,2.4278724,319300.0,0,0,0,1,0,16.055847,-0.6823772,-0.8881839,4,1
-1.319945,1.0138882,0.45472082,5065.0,788.0,1627.0,766.0,2.0516057,333300.0,0,0,0,1,0,15.557749,-1.0749246,-1.1026977,4,1
-1.3099762,1.0138882,-0.034060303,1326.0,184.0,463.0,190.0,2.8844764,335200.0,0,0,0,1,0,13.87632,-0.6598501,-0.98947346,4,1
-1.3149587,1.0138882,-0.19698735,1589.0,223.0,542.0,211.0,3.0094106,351200.0,0,0,0,1,0,14.033983,-0.48486453,-1.0221909,4,1
-1.3099762,1.0138882,0.047403216,1791.0,271.0,661.0,269.0,2.0237007,368900.0,0,0,0,1,0,15.131211,-0.6327727,-0.90886056,4,1
-1.3099762,1.009235,0.2917938,1835.0,264.0,635.0,263.0,2.955895,365900.0,0,0,0,1,0,14.386921,-0.68956345,-1.0021198,4,1
-1.3149587,1.009235,0.047403216,1229.0,181.0,420.0,176.0,2.1279929,366700.0,0,0,0,1,0,14.727421,-0.7268287,-1.0195727,4,1
-1.3149587,1.009235,0.86203843,3770.0,534.0,1265.0,500.0,1.6901194,362800.0,0,0,0,1,0,14.164456,-0.53624153,-1.0446818,4,1
-1.3049899,1.0045836,0.12886675,292.0,38.0,147.0,52.0,1.7106336,483300.0,0,0,0,1,0,13.013699,-0.14226209,-0.36451438,4,1
-1.319945,1.009235,1.9210644,2375.0,333.0,813.0,350.0,2.1518202,331400.0,0,0,0,1,0,14.021052,-0.8110939,-1.0172449,4,1
-1.3149587,1.0045836,1.3508197,2964.0,436.0,1067.0,426.0,1.9799325,323500.0,0,0,0,1,0,14.709851,-0.56981814,-0.94565225,4,1
-1.319945,0.9999303,1.7581373,2833.0,605.0,1260.0,552.0,-0.49975917,216700.0,0,0,0,1,0,21.355453,-0.86449844,-0.60220075,4,1
-1.319945,0.9999303,0.7805749,2254.0,535.0,951.0,487.0,-0.37979472,233100.0,0,0,0,1,0,23.73558,-1.30215,-0.6947433,4,1
-1.319945,1.0045836,1.9210644,1389.0,212.0,510.0,224.0,0.99568826,296400.0,0,0,0,1,0,15.262779,-0.872225,-0.9165459,4,1
-1.3249313,1.0045836,1.9210644,1971.0,335.0,765.0,308.0,1.8121223,273700.0,0,0,0,1,0,16.996449,-0.59758776,-0.8316379,4,1
-1.3249313,0.9999303,1.9210644,2183.0,465.0,1129.0,460.0,-0.26384374,227700.0,0,0,0,1,0,21.300962,-0.63662237,-0.30879208,4,1
-1.3249313,0.9999303,1.9210644,2286.0,464.0,1073.0,441.0,-0.41254124,199600.0,0,0,0,1,0,20.297462,-0.6648067,-0.5024506,4,1
-1.3249313,0.9999303,1.9210644,2721.0,541.0,1185.0,515.0,0.55137986,239800.0,0,0,0,1,0,19.882397,-0.8401343,-0.6397035,4,1
-1.3249313,1.0045836,1.9210644,2024.0,339.0,756.0,340.0,0.2514367,270100.0,0,0,0,1,0,16.749012,-0.94288933,-0.8908305,4,1
-1.3249313,1.0045836,1.9210644,2944.0,536.0,1034.0,521.0,1.0662144,302100.0,0,0,0,1,0,18.206522,-1.2598587,-0.9811583,4,1
-1.3299176,0.9999303,1.9210644,2033.0,486.0,787.0,459.0,-0.3294006,269500.0,0,0,0,1,0,23.905558,-1.6181782,-0.83575106,4,1
-1.3299176,1.0045836,1.9210644,1433.0,229.0,612.0,213.0,0.69663703,314700.0,0,0,0,1,0,15.98046,-0.08080611,-0.67383975,4,1
-1.3249313,1.0045836,1.9210644,2927.0,402.0,1021.0,380.0,2.8535774,390100.0,0,0,0,1,0,13.734199,-0.32813177,-0.99088794,4,1
-1.3299176,1.0045836,1.9210644,2315.0,292.0,861.0,258.0,3.314132,410300.0,0,0,0,1,0,12.613391,0.53482306,-0.89729476,4,1
-1.3349,1.0045836,1.9210644,2485.0,313.0,953.0,327.0,2.0270774,352400.0,0,0,0,1,0,12.595573,-0.026226962,-0.85038364,4,1
-1.3349,1.0045836,1.9210644,1490.0,238.0,634.0,256.0,1.4989915,287300.0,0,0,0,1,0,15.973154,-0.6071463,-0.6802116,4,1
-1.3299176,1.0045836,1.9210644,2814.0,365.0,878.0,352.0,2.4404867,348700.0,0,0,0,1,0,12.97086,-0.5835867,-1.140023,4,1
-1.3349,1.0045836,1.9210644,2093.0,550.0,918.0,483.0,-0.592265,243800.0,0,0,0,1,0,26.27807,-1.3713477,-0.627131,4,1
-1.3349,0.9999303,1.9210644,888.0,168.0,360.0,175.0,-0.9447683,211500.0,0,0,0,1,0,18.918919,-1.163663,-0.76163816,4,1
-1.3398863,0.9999303,1.9210644,2087.0,510.0,1197.0,488.0,-0.4220339,218400.0,0,0,0,1,0,24.43699,-0.6385847,-0.08040021,4,1
-1.3349,1.0045836,1.9210644,2513.0,502.0,1048.0,518.0,-0.0014890903,269900.0,0,0,0,1,0,19.976124,-1.2087462,-0.7145354,4,1
-1.3398863,1.0045836,1.4322832,3232.0,835.0,1373.0,747.0,-0.28818077,218800.0,0,0,0,1,0,25.835396,-1.454413,-0.68300307,4,1
-1.3398863,0.9999303,1.106429,4120.0,1065.0,1715.0,1015.0,-0.47325614,225000.0,0,0,0,1,0,25.849514,-1.6512728,-0.7176522,4,1
-1.3398863,0.9999303,1.1878926,2364.0,792.0,1359.0,722.0,-0.9775786,250000.0,0,0,0,1,0,33.502537,-1.3956954,-0.07504185,4,1
-1.3398863,0.9999303,1.0249655,1471.0,469.0,1062.0,413.0,-1.3157474,171400.0,0,0,0,1,0,31.883072,-0.4812711,0.5208703,4,1
-1.3398863,0.9999303,0.047403216,2468.0,864.0,2178.0,773.0,-1.455398,193800.0,0,0,0,1,0,35.008102,-0.15464091,1.1712884,4,1
-1.3349,0.9952789,-0.11552383,1632.0,492.0,1171.0,429.0,-0.8664696,125000.0,0,0,0,1,0,30.147058,-0.27139258,0.50290877,4,1
-1.3398863,0.9952789,1.3508197,1786.0,526.0,1475.0,460.0,-1.2105634,97500.0,0,0,0,1,0,29.451288,0.3614173,0.9418603,4,1
-1.3398863,0.9952789,0.047403216,629.0,188.0,742.0,196.0,-0.65718466,125000.0,0,0,0,1,0,29.888712,1.1299326,2.3752055,4,1
-1.3398863,0.9952789,1.9210644,1339.0,391.0,1086.0,363.0,-0.95330536,138800.0,0,0,0,1,0,29.200895,0.07642303,0.8818383,4,1
-1.3398863,0.9999303,0.6176479,1678.0,606.0,1645.0,543.0,-0.92189676,116700.0,0,0,0,1,0,36.11442,0.12648657,1.5676771,4,1
